Task ID,Occupation (O*NET-SOC Title),Task,task_group,task_group_vi,quality_critical_task,automation_exposure_index,worker_pull_index,human_complementarity_index,innovation_momentum_index,skill_shift_pressure,code_acceleration_potential,quality_risk_need,transition_type,mismatch_type,agent_recommendation,recommendation_rationale
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",Code generation / development,Sinh code / phát triển,True,0.819992426704888,0.8622630331753555,0.2075115122180767,0.8322383857343969,5.328100765744345,0.8381646152048802,0.15009216376880488,Worker-pulled automation,Aligned automation opportunity,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
8955,Statisticians,"Identify relationships and trends in data, as well as any factors that could affect the results of research.",Other CS tasks,Task CS khác,False,0.866457835800967,0.7029028436018958,0.6995064591666386,0.9084936649460348,2.2798475635605837,0.8259514481162992,0.5454123290773739,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
8953,Statisticians,"Report results of statistical analyses, including information in the form of graphs, charts, and tables.",Documentation / reporting,Tài liệu / báo cáo,False,0.8558936828154157,0.7169727488151658,0.2826145899857707,0.9009854528390429,4.239036797190126,0.8246172948232081,0.3563679332107284,Worker-pulled automation,Aligned automation opportunity,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",Code generation / development,Sinh code / phát triển,True,0.8586546868668937,0.704531990521327,0.4643888720827311,0.9099014547160956,3.3355583824355177,0.8243627107014388,0.3437757894492542,Worker-pulled automation,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",Quality control / QA / review,Kiểm thử / QA / review,True,0.9502480180191174,0.5537618483412322,0.3211329030956942,0.9658610980760208,3.496827440424012,0.8232903214787902,0.2999260829167807,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14648,Software Quality Assurance Analysts and Testers,Document test procedures to ensure replicability and compliance with standards.,Quality control / QA / review,Kiểm thử / QA / review,True,0.9734355025572814,0.5148104265402844,0.2324221594792332,0.9751290473955888,3.7745532421635177,0.821124992164385,0.0581055398698083,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Code generation / development,Sinh code / phát triển,False,0.9594204437250856,0.5063684834123223,0.4394754237952786,0.9940168934772406,2.696105941641699,0.8199352735382162,0.4486585384885022,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",Code generation / development,Sinh code / phát triển,True,0.8918247425615857,0.6521030805687205,0.1797645457295553,0.9115438761145004,4.481132254939363,0.8184905664149356,0.19970304119429355,Worker-pulled automation,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8754547012594378,0.5675355450236967,0.674875634432456,0.9944861567339276,1.57938152413136,0.8124921343390207,0.4901474800366854,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",Code generation / development,Sinh code / phát triển,True,0.9427188401511216,0.5004443127962085,0.152971888900093,0.9881511027686531,3.8964438397128447,0.810438085238661,0.18199297222502325,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14654,Software Quality Assurance Analysts and Testers,Monitor program performance to ensure efficient and problem-free operations.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8281376017430412,0.6198163507109005,0.4769184229101542,0.9811121539183484,2.5878395065053934,0.8096887021240967,0.3201224628703957,Worker-pulled automation,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14643,Software Quality Assurance Analysts and Testers,Monitor bug resolution efforts and track successes.,Quality control / QA / review,Kiểm thử / QA / review,True,0.800834606639493,0.6406990521327014,0.3698612371572943,0.9657437822618488,3.0777667729139004,0.8024258136780144,0.28591769024170455,Worker-pulled automation,Aligned automation opportunity,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,Architecture / governance,Kiến trúc / quản trị,False,0.7379632856147228,0.6880924170616113,0.6216578154235711,0.9804082590333176,1.9033435876186429,0.8021546539032172,0.4420215967130356,AI-augmented human premium,Aligned automation opportunity,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14655,Software Quality Assurance Analysts and Testers,"Conduct software compatibility tests with programs, hardware, operating systems, or network environments.",Quality control / QA / review,Kiểm thử / QA / review,True,0.9721841338727828,0.4546800947867298,0.22053544418675,0.9738385734396996,3.441565292342375,0.8002342673664041,0.1488838610466875,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8594105402665962,0.65625,0.3631886323148802,0.8850305021116847,3.499679181476316,0.800230347459427,0.3140114437930058,Worker-pulled automation,Aligned automation opportunity,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14650,Software Quality Assurance Analysts and Testers,Update automated test scripts to ensure currency.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8489187589038324,0.5817535545023698,0.3952474986835176,0.9641013608634444,2.82672297352475,0.7982578914232156,0.24464520800421274,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14624,Computer and Information Research Scientists,Assign or schedule tasks to meet work priorities and goals.,Other CS tasks,Task CS khác,False,0.7576776682830179,0.6559537914691943,0.6573552149507579,0.976419521351478,1.633204978731222,0.7966836603678967,0.5071959465948322,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8668290448220958,0.603228672985782,0.176787895084759,0.919169404035664,4.059925782272751,0.796409040614514,0.2495541166283326,Worker-pulled automation,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14672,Computer Systems Engineers/Architects,Provide technical guidance or support for the development or troubleshooting of systems.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8471731585318254,0.5487263033175356,0.7551673333109251,0.9833411543876114,0.9485262561251072,0.7930802054123242,0.6649823095182074,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14683,Computer Systems Engineers/Architects,Design and conduct hardware or software tests.,Quality control / QA / review,Kiểm thử / QA / review,True,0.7132339264391941,0.6800947867298578,0.6706399224675922,0.9855701548568748,1.5032253229785026,0.7929662893419755,0.6123028377597551,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
8954,Statisticians,"Process large amounts of data for statistical modeling and graphic analysis, using computers.",Architecture / governance,Kiến trúc / quản trị,False,0.8510712006935436,0.6224822274881516,0.3022083291317939,0.8923040825903332,3.5250006187468443,0.7886191702573427,0.3844806537115199,Worker-pulled automation,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14749,Web Administrators,"Track, compile, and analyze Web site usage data.",Code generation / development,Sinh code / phát triển,True,0.8759911753362036,0.5620556872037915,0.0780716054362318,0.9145940872829657,4.299672608004375,0.784213649940987,0.08201790135905795,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
16283,Clinical Data Managers,Analyze clinical data using appropriate statistical tools.,Other CS tasks,Task CS khác,False,0.6826458254191713,0.7375592417061612,0.8087705735381444,0.9283200375410604,1.0781064732486985,0.7828417015554643,0.7785815322734251,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14639,Software Quality Assurance Analysts and Testers,Test system modifications to prepare for implementation.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8545520704350092,0.5208827014218009,0.5000862716099179,0.9720788362271234,1.9850867641824457,0.7825045360279779,0.36311680599771756,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
16280,Clinical Data Managers,"Generate data queries, based on validation checks or errors and omissions identified during data entry, to resolve identified problems.",Other CS tasks,Task CS khác,False,0.694483549715835,0.7747334123222749,0.595979126752042,0.8779915532613796,2.354468311375772,0.7824028384331632,0.4228043054975343,Worker-pulled automation,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
16274,Clinical Data Managers,"Track the flow of work forms, including in-house data flow or electronic forms transfer.",Other CS tasks,Task CS khác,False,0.6256381185242872,0.8533767772511848,0.7084322095615834,0.8640309713749413,1.991150587142056,0.7810152890501377,0.7143104333427768,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14647,Software Quality Assurance Analysts and Testers,"Review software documentation to ensure technical accuracy, compliance, or completeness, or to mitigate risks.",Quality control / QA / review,Kiểm thử / QA / review,True,0.9514526372471898,0.3955864928909953,0.5820692301659329,0.9811121539183484,1.2957264554577912,0.7760504280188445,0.42081492658910225,Automation candidate,Capable but low worker pull,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14658,Software Quality Assurance Analysts and Testers,"Identify program deviance from standards, and suggest modifications to ensure compliance.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8243834956895452,0.5263625592417062,0.4201309759896025,0.9760675739089628,2.237976617680733,0.7756045429467381,0.36842560114025774,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,Code generation / development,Sinh code / phát triển,False,0.7453953756277858,0.5900473933649288,0.6428293726821508,0.9903801032379164,1.220660464177603,0.7752742907435436,0.5198343272975219,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
16150,Business Intelligence Analysts,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8081741763112013,0.5570201421800948,0.813334285682274,0.959526044110746,0.5381811492214386,0.7749067875340141,0.6167264285634256,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14642,Software Quality Assurance Analysts and Testers,"Identify, analyze, and document problems with program function, output, online screen, or content.",Quality control / QA / review,Kiểm thử / QA / review,True,0.7672975650451015,0.5716824644549764,0.5250008403078888,0.983106522759268,1.7568892391868771,0.7740288507531153,0.45148830531506745,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
16277,Clinical Data Managers,"Prepare data analysis listings and activity, performance, or progress reports.",Documentation / reporting,Tài liệu / báo cáo,False,0.7526515437307992,0.6833530805687204,0.6468407224407022,0.8776396058188645,1.830465496928125,0.7712147433727946,0.5188530377530327,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,Code generation / development,Sinh code / phát triển,False,0.6258025921891153,0.6994964454976302,0.7480630903162918,0.9870952604411074,0.8327435658218378,0.770798099375951,0.6810633916266919,AI-augmented human premium,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
16146,Business Intelligence Analysts,"Collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",Documentation / reporting,Tài liệu / báo cáo,False,0.7675576938833626,0.5944905213270142,0.4472370676615912,0.945917409666823,2.261554476943892,0.7693218749590667,0.3796664097725406,Automation candidate,Moderate or mixed,Copilot + review bắt buộc,"AI có thể tăng tốc output, nhưng rủi ro chất lượng hoặc tính critical đòi hỏi code review, test và phê duyệt con người."
14661,Software Quality Assurance Analysts and Testers,"Perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",Quality control / QA / review,Kiểm thử / QA / review,True,0.9895820501170102,,,0.9833411543876114,,0.9864616022523107,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14677,Computer Systems Engineers/Architects,"Investigate system component suitability for specified purposes, and make recommendations regarding component use.",Architecture / governance,Kiến trúc / quản trị,True,0.9809948381041764,,,0.9804082590333176,,0.980701548568747,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
7380,Operations Research Analysts,"Perform validation and testing of models to ensure adequacy, and reformulate models, as necessary.",Quality control / QA / review,Kiểm thử / QA / review,True,0.9455654622243078,,,0.9221022993899576,,0.9338338808071327,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
7382,Operations Research Analysts,"Define data requirements, and gather and validate information, applying judgment and statistical tests.",Quality control / QA / review,Kiểm thử / QA / review,True,0.9373533552322852,,,0.9150633505396528,,0.926208352885969,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
7377,Operations Research Analysts,"Formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",Architecture / governance,Kiến trúc / quản trị,False,0.9191126321581508,,,0.928554669169404,,0.9238336506637774,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
7385,Operations Research Analysts,"Break systems into their components, assign numerical values to each component, and examine the mathematical relationships between them.",Architecture / governance,Kiến trúc / quản trị,False,0.9272641952135148,,,0.9023932426091036,,0.9148287189113091,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17716,Bioinformatics Technicians,Maintain awareness of new and emerging computational methods and technologies.,Other CS tasks,Task CS khác,False,0.9035664007508212,,,0.9108399812294696,,0.9072031909901455,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14763,Web Administrators,Develop testing routines and procedures.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8874941342092915,,,0.9258564054434536,,0.9066752698263725,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14746,Web Administrators,Identify or address interoperability requirements.,Code generation / development,Sinh code / phát triển,True,0.8781088690755514,,,0.9120131393711872,,0.8950610042233693,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16120,Data Warehousing Specialists,"Write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",Code generation / development,Sinh code / phát triển,False,0.8974340830277011,,,0.8925387142186767,,0.894986398623189,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14742,Web Administrators,"Collaborate with Web developers to create and operate internal and external Web sites, or to manage projects, such as e-marketing campaigns.",Code generation / development,Sinh code / phát triển,True,0.8696621304551854,,,0.8986391365556077,,0.8841506335053966,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17724,Bioinformatics Technicians,"Perform routine system administrative functions, such as troubleshooting, back-ups, or upgrades.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8789300797747537,,,0.8830361332707648,,0.8809831065227592,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8544110746128578,,,0.8973486625997185,,0.8758798686062881,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17718,Bioinformatics Technicians,Test new or updated software or tools and provide feedback to developers.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8641482871891131,,,0.8803378695448147,,0.8722430783669639,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14745,Web Administrators,Develop Web site performance metrics.,Code generation / development,Sinh code / phát triển,True,0.8595729704364148,,,0.8796339746597841,,0.8696034725480994,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17708,Bioinformatics Technicians,"Monitor database performance and perform any necessary maintenance, upgrades, or repairs.",Quality control / QA / review,Kiểm thử / QA / review,False,0.8833007026343488,,,0.8503050211168466,,0.8668028618755976,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17715,Bioinformatics Technicians,"Extend existing software programs, web-based interactive tools, or database queries as sequence management and analysis needs evolve.",Code generation / development,Sinh code / phát triển,False,0.8068839410932326,,,0.9068512435476302,,0.8568675923204314,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16123,Data Warehousing Specialists,"Perform system analysis, data analysis or programming, using a variety of computer languages and procedures.",Code generation / development,Sinh code / phát triển,False,0.7984926851656087,,,0.9095495072735804,,0.8540210962195945,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17712,Bioinformatics Technicians,Design or implement web-based tools for querying large-scale biological databases.,Code generation / development,Sinh code / phát triển,False,0.7715766080383631,,,0.9178789300797748,,0.844727769059069,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16111,Database Architects,"Demonstrate database technical functionality, such as performance, security and reliability.",Quality control / QA / review,Kiểm thử / QA / review,True,0.8513095347914682,,,0.8379868606288128,,0.8446481977101405,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14736,Web Administrators,"Administer internet or intranet infrastructure, including Web, file, and mail servers.",Code generation / development,Sinh code / phát triển,True,0.8225011731581418,,,0.8580478648521821,,0.8402745190051619,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17721,Bioinformatics Technicians,Conduct quality analyses of data inputs and resulting analyses or predictions.,Quality control / QA / review,Kiểm thử / QA / review,True,0.8170727980676361,,,0.8610980760206476,,0.8390854370441418,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16124,Data Warehousing Specialists,"Map data between source systems, data warehouses, and data marts.",Architecture / governance,Kiến trúc / quản trị,False,0.7967068300245214,,,0.8786954481464102,,0.8377011390854658,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16108,Database Architects,"Develop data models for applications, metadata tables, views or related database structures.",Code generation / development,Sinh code / phát triển,False,0.7975185389544844,,,0.8674331299859221,,0.8324758344702032,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16128,Data Warehousing Specialists,Design and implement warehouse database structures.,Code generation / development,Sinh code / phát triển,False,0.8031034783733048,,,0.8561708118254341,,0.8296371450993694,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
14664,Software Quality Assurance Analysts and Testers,Conduct historical analyses of test results.,Quality control / QA / review,Kiểm thử / QA / review,True,0.6739441624472127,,,0.9703190990145472,,0.8221316307308799,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16126,Data Warehousing Specialists,"Develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",Code generation / development,Sinh code / phát triển,False,0.7524022287044342,,,0.8910136086344439,,0.821707918669439,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16221,Document Management Specialists,"Search electronic sources, such as databases or repositories, or manual sources for information.",Code generation / development,Sinh code / phát triển,False,0.793410718797861,,,0.822853120600657,,0.8081319196992589,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16104,Database Architects,Identify and correct deviations from database development standards.,Code generation / development,Sinh code / phát triển,False,0.7971609572970437,,,0.8176912247771,,0.8074260910370719,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16230,Document Management Specialists,Consult with end users regarding problems in accessing electronic content.,Documentation / reporting,Tài liệu / báo cáo,False,0.7943453777569216,,,0.8169873298920695,,0.8056663538244955,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16222,Document Management Specialists,"Retrieve electronic assets from repository for distribution to users, collecting and returning to repository, if necessary.",Documentation / reporting,Tài liệu / báo cáo,False,0.7909432191459409,,,0.8162834350070389,,0.8036133270764899,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17707,Bioinformatics Technicians,"Enter or retrieve information from structural databases, protein sequence motif databases, mutation databases, genomic databases or gene expression databases.",Code generation / development,Sinh code / phát triển,False,0.7497878574837747,,,0.8463162834350071,,0.798052070459391,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
17709,Bioinformatics Technicians,"Analyze or manipulate bioinformatics data using software packages, statistical applications, or data mining techniques.",Code generation / development,Sinh code / phát triển,False,0.7056669888673642,,,0.8886672923510089,,0.7971671406091866,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16118,Data Warehousing Specialists,Provide or coordinate troubleshooting support for data warehouses.,Quality control / QA / review,Kiểm thử / QA / review,True,0.691920172915011,,,0.8782261848897231,,0.785073178902367,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
16219,Document Management Specialists,Monitor regulatory activity to maintain compliance with records and document management laws.,Quality control / QA / review,Kiểm thử / QA / review,True,0.7653683716564993,,,0.8011496949788832,,0.7832590333176912,,Insufficient signal,Missing worker/expert pair,Cần thêm dữ liệu,Thiếu bằng chứng worker/expert hoặc chỉ số chính; cần thu thập thêm dữ liệu trước khi khuyến nghị.
