Task ID,Occupation (O*NET-SOC Title),Task,task_group_vi,quality_critical_task,code_acceleration_potential,quality_risk_need,human_complementarity_index,reskilling_priority_score,agent_recommendation
5316,Information Security Analysts,Monitor current reports of computer viruses to determine when to update virus protection systems.,Kiểm thử / QA / review,True,0.5146109361155364,0.4736138821264111,0.448026957077073,0.4836159724597267,Thử nghiệm / theo dõi
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,Sinh code / phát triển,False,0.5485087287456695,0.3876100203114421,0.5075829383886256,0.48196273320442895,Thử nghiệm / theo dõi
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Sinh code / phát triển,False,0.6947134624130541,0.29534478432897815,0.3956648516016268,0.4801722723807707,Thử nghiệm / theo dõi
14644,Software Quality Assurance Analysts and Testers,Create or maintain databases of known test defects.,Kiểm thử / QA / review,True,0.7361368774867798,0.29702362945783334,0.3130945178313334,0.47668665076278693,Thử nghiệm / theo dõi
14734,Web Administrators,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",Kiểm thử / QA / review,True,0.5569312204156783,0.3493667379727932,0.5165145709387919,0.474179489191447,Thử nghiệm / theo dõi
1300,Database Administrators,"Test programs or databases, correct errors, and make necessary modifications.",Kiểm thử / QA / review,True,0.7468295516663844,0.3062859431695773,0.2727628202973569,0.47412260585024507,Thử nghiệm / theo dõi
16214,Video Game Designers,Conduct regular design reviews throughout the game development process.,Kiểm thử / QA / review,True,0.6013055625079543,0.31354201179312097,0.4589299519343887,0.4649944171143713,Thử nghiệm / theo dõi
18090,Health Informatics Specialists,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques.",Kiến trúc / quản trị,False,0.7514899823991271,0.2373539364823271,0.3065586030721656,0.4603095214965068,Thử nghiệm / theo dõi
16135,Business Intelligence Analysts,"Maintain library of model documents, templates, or other reusable knowledge assets.",Kiến trúc / quản trị,False,0.815481290044079,0.22924005355562277,0.2086268808891577,0.458583254984389,Agent bán tự động
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Kiến trúc / quản trị,True,0.5258118064369625,0.40404061047967976,0.4256862514425285,0.45816049910330503,Thử nghiệm / theo dõi
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Sinh code / phát triển,False,0.7383443740910326,0.2675249911567598,0.2677190122460869,0.4559012496028007,Thử nghiệm / theo dõi
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",Sinh code / phát triển,False,0.7571746390465633,0.21277260988426155,0.3010904395370463,0.45261287896237845,Thử nghiệm / theo dõi
1305,Database Administrators,Specify users and user access levels for each segment of database.,Sinh code / phát triển,True,0.6816649897580312,0.30831521669539713,0.2808799144006363,0.45079630034676055,Thử nghiệm / theo dõi
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",Kiểm thử / QA / review,True,0.796409040614514,0.2495541166283326,0.176787895084759,0.4501045308369118,Copilot + review bắt buộc
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Kiểm thử / QA / review,True,0.7299092314036303,0.24262063620110405,0.2859587352806068,0.4483705990519902,Thử nghiệm / theo dõi
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",Sinh code / phát triển,False,0.7949540509955906,0.252531587573687,0.1494120645804622,0.44372069219414223,Agent bán tự động
14731,Web Administrators,Back up or modify applications and related data to provide for disaster recovery.,Sinh code / phát triển,True,0.8631888613998075,0.2143208871730602,0.0894264058350979,0.4426444565292686,Copilot + review bắt buộc
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",Sinh code / phát triển,True,0.8184905664149356,0.19970304119429355,0.1797645457295553,0.4422334274163658,Copilot + review bắt buộc
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Sinh code / phát triển,False,0.8785643411169887,0.16417997554303893,0.132910378362632,0.4421163224775171,Agent bán tự động
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",Sinh code / phát triển,True,0.8381646152048802,0.15009216376880488,0.2075115122180767,0.439675981455553,Copilot + review bắt buộc
19010,Computer Network Support Specialists,Provide telephone support related to networking or connectivity issues.,Task CS khác,False,0.6475571737158513,0.2675820320565455,0.3465186044166582,0.439306231810296,Thử nghiệm / theo dõi
14655,Software Quality Assurance Analysts and Testers,"Conduct software compatibility tests with programs, hardware, operating systems, or network environments.",Kiểm thử / QA / review,True,0.8002342673664041,0.1488838610466875,0.22053544418675,0.42733691935958984,Copilot + review bắt buộc
3480,Computer Systems Analysts,"Read manuals, periodicals, and technical reports to learn how to develop programs that meet staff and user requirements.",Sinh code / phát triển,True,0.810438085238661,0.18199297222502325,0.152971888900093,0.42611574659924584,Copilot + review bắt buộc
16203,Video Game Designers,Prepare two-dimensional concept layouts or three-dimensional mock-ups.,Kiến trúc / quản trị,False,0.6199203857843543,0.31203047796712713,0.2481219118685086,0.41920929956936337,Thử nghiệm / theo dõi
16202,Video Game Designers,Provide feedback to production staff regarding technical game qualities or adherence to original design.,Kiến trúc / quản trị,True,0.40310012310498156,0.3514022137711257,0.5365612360368839,0.41837113307110757,Thử nghiệm / theo dõi
7370,Mathematicians,Perform computations and apply methods of numerical analysis to data.,Task CS khác,False,0.7367710441859029,0.20614342094943586,0.1995736837977434,0.41675203595609955,Thử nghiệm / theo dõi
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Sinh code / phát triển,False,0.803991019906103,0.13819822582994407,0.1777929033197763,0.4144140128328657,Agent bán tự động
1313,Database Administrators,"Write and code logical and physical database descriptions and specify identifiers of database to management system, or direct others in coding descriptions.",Sinh code / phát triển,True,0.6511432918355453,0.24759133746604756,0.264174873673714,0.41315800326576324,Thử nghiệm / theo dõi
16200,Video Game Designers,Write or supervise the writing of game text and dialogue.,Kiến trúc / quản trị,False,0.48776618663761956,0.36496862450401824,0.3586840218255969,0.4125164986878534,Thử nghiệm / theo dõi
16208,Video Game Designers,"Devise missions, challenges, or puzzles to be encountered in game play.",Kiến trúc / quản trị,False,0.48161615682371134,0.3819633213609467,0.3314247140152152,0.40918980370961966,Thử nghiệm / theo dõi
1314,Database Administrators,"Review workflow charts developed by programmer analyst to understand tasks computer will perform, such as updating records.",Kiểm thử / QA / review,True,0.6465355385148411,0.24510241552504838,0.2542191859097173,0.40795485731713277,Thử nghiệm / theo dõi
14648,Software Quality Assurance Analysts and Testers,Document test procedures to ensure replicability and compliance with standards.,Kiểm thử / QA / review,True,0.821124992164385,0.0581055398698083,0.2324221594792332,0.4068924756899952,Copilot + review bắt buộc
16284,Clinical Data Managers,"Process clinical data, including receipt, entry, verification, or filing of information.",Kiểm thử / QA / review,True,0.49173638770596395,0.3465264172792911,0.3146770976885931,0.39664807555228576,Thử nghiệm / theo dõi
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,Kiến trúc / quản trị,False,0.5054827837466737,0.28853331860793796,0.3684189887174661,0.3952845221908143,Thử nghiệm / theo dõi
18103,Health Informatics Specialists,Provide consultation to nurses regarding hardware or software configuration.,Sinh code / phát triển,False,0.6947256810705443,0.12796048472160199,0.2439847960292651,0.38367264108809473,Thử nghiệm / theo dõi
1299,Database Administrators,Modify existing databases and database management systems or direct programmers and analysts to make changes.,Sinh code / phát triển,True,0.666049296453148,0.18773536623818965,0.1914176554289491,0.37998151062186286,Thử nghiệm / theo dõi
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,Sinh code / phát triển,False,0.7836089539500093,0.1323107786693044,0.0673383527724558,0.3765869423073742,Agent bán tự động
1287,Computer User Support Specialists,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",Tài liệu / báo cáo,False,0.656937423648447,0.17274260288969875,0.1552561258445094,0.36204891193190064,Thử nghiệm / theo dõi
14749,Web Administrators,"Track, compile, and analyze Web site usage data.",Sinh code / phát triển,True,0.784213649940987,0.08201790135905795,0.0780716054362318,0.36190962681112304,Copilot + review bắt buộc
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",Sinh code / phát triển,False,0.7955465251676123,0.05052197125026608,0.1020878850010643,0.36142327125490414,Agent bán tự động
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",Kiến trúc / quản trị,True,0.7243672207285373,0.10895168989917903,0.090568664358621,0.35052214584578284,Thử nghiệm / theo dõi
19011,Computer Network Support Specialists,Research hardware or software products to meet technical networking or security needs.,Kiểm thử / QA / review,True,0.46955680278324324,0.29677802946999776,0.2228264035942769,0.34740163232636573,Thử nghiệm / theo dõi
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,Kiến trúc / quản trị,False,0.5662040910702033,0.17947176845596224,0.217887073823849,0.3437685238436304,Thử nghiệm / theo dõi
18991,Computer Network Support Specialists,Configure security settings or access permissions for groups or individuals.,Kiểm thử / QA / review,True,0.5625122084191875,0.15803778504444024,0.2035797116063325,0.33121303603481217,Thử nghiệm / theo dõi
18993,Computer Network Support Specialists,Document network support activities.,Tài liệu / báo cáo,False,0.6172869919083688,0.1286844799934696,0.1218807771167355,0.3224245590402457,Thử nghiệm / theo dõi
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",Kiểm thử / QA / review,True,0.6371087239332521,0.11697772063684132,0.0929108825473653,0.31901341243303666,Thử nghiệm / theo dõi
18989,Computer Network Support Specialists,"Analyze network data to determine network usage, disk space availability, or server function.",Task CS khác,False,0.6093769962773455,0.08371234220218288,0.0729446069039696,0.29128627000769464,Thử nghiệm / theo dõi
19004,Computer Network Support Specialists,Back up network data.,Task CS khác,False,0.5999534172943197,0.08739112010640698,0.0817073375684851,0.2909950933470916,Thử nghiệm / theo dõi
18994,Computer Network Support Specialists,"Evaluate local area network (LAN) or wide area network (WAN) performance data to ensure sufficient availability or speed, to identify network problems, or for disaster recovery purposes.",Task CS khác,True,0.5293852956921938,,,,Cần thêm dữ liệu
19001,Computer Network Support Specialists,"Test computer software or hardware, using standard diagnostic testing equipment and procedures.",Kiểm thử / QA / review,True,0.5625293289535429,,,,Cần thêm dữ liệu
19009,Computer Network Support Specialists,"Monitor industry Web sites or publications for information about patches, releases, viruses, or potential problem identification.",Kiểm thử / QA / review,False,0.4188761145002346,,,,Cần thêm dữ liệu
19006,Computer Network Support Specialists,Create or update technical documentation for network installations or changes to existing installations.,Tài liệu / báo cáo,False,0.4176215944751843,,,,Cần thêm dữ liệu
19014,Computer Network Support Specialists,Train users in procedures related to network applications software or related systems.,Sinh code / phát triển,False,0.5309127170342562,,,,Cần thêm dữ liệu
19008,Computer Network Support Specialists,Maintain logs of network activity.,Task CS khác,False,0.2268301267010793,,,,Cần thêm dữ liệu
19007,Computer Network Support Specialists,Document help desk requests and resolutions.,Tài liệu / báo cáo,False,0.5246363209760676,,,,Cần thêm dữ liệu
19012,Computer Network Support Specialists,Run monthly network reports.,Tài liệu / báo cáo,False,0.3583411543876114,,,,Cần thêm dữ liệu
18965,Computer Network Architects,Develop and implement solutions for network problems.,Sinh code / phát triển,False,0.6163477557776009,,,,Cần thêm dữ liệu
18977,Computer Network Architects,"Maintain networks by performing activities such as file addition, deletion, or backup.",Kiến trúc / quản trị,True,0.6119737667133256,,,,Cần thêm dữ liệu
18979,Computer Network Architects,"Monitor and analyze network performance and reports on data input or output to detect problems, identify inefficient use of computer resources, or perform capacity planning.",Kiểm thử / QA / review,False,0.6819568277803848,,,,Cần thêm dữ liệu
18974,Computer Network Architects,Estimate time and materials needed to complete projects.,Kiến trúc / quản trị,False,0.5454598779915533,,,,Cần thêm dữ liệu
16063,Telecommunications Engineering Specialists,"Review and evaluate requests from engineers, managers, and technicians for system modifications.",Kiểm thử / QA / review,True,0.4512608418051872,,,,Cần thêm dữ liệu
16081,Telecommunications Engineering Specialists,"Communicate with telecommunications vendors to obtain pricing and technical specifications for available hardware, software, or services.",Sinh code / phát triển,False,0.3630337869544814,,,,Cần thêm dữ liệu
20366,Telecommunications Engineering Specialists,"Instruct in use of voice, video, and data communications systems.",Kiến trúc / quản trị,False,0.43429404814904576,,,,Cần thêm dữ liệu
16059,Telecommunications Engineering Specialists,Estimate costs for system or component implementation and operation.,Kiến trúc / quản trị,False,0.2315227592679493,,,,Cần thêm dữ liệu
16065,Telecommunications Engineering Specialists,Prepare system activity and performance reports.,Kiến trúc / quản trị,False,0.24037365731406085,,,,Cần thêm dữ liệu
16075,Telecommunications Engineering Specialists,"Implement controls to provide security for operating systems, software, and data.",Kiểm thử / QA / review,True,0.5260105919420794,,,,Cần thêm dữ liệu
16070,Telecommunications Engineering Specialists,Manage user access to systems and equipment through account management and password administration.,Kiến trúc / quản trị,False,0.5435817506441626,,,,Cần thêm dữ liệu
16108,Database Architects,"Develop data models for applications, metadata tables, views or related database structures.",Sinh code / phát triển,False,0.8324758344702032,,,,Cần thêm dữ liệu
16111,Database Architects,"Demonstrate database technical functionality, such as performance, security and reliability.",Kiểm thử / QA / review,True,0.8446481977101405,,,,Cần thêm dữ liệu
16104,Database Architects,Identify and correct deviations from database development standards.,Sinh code / phát triển,False,0.8074260910370719,,,,Cần thêm dữ liệu
16106,Database Architects,"Develop or maintain archived procedures, procedural codes, or queries for applications.",Sinh code / phát triển,False,0.7444273078365053,,,,Cần thêm dữ liệu
16132,Data Warehousing Specialists,"Develop data warehouse process models, including sourcing, loading, transformation, and extraction.",Sinh code / phát triển,False,0.7646150580219093,,,,Cần thêm dữ liệu
16121,Data Warehousing Specialists,"Verify the structure, accuracy, or quality of warehouse data.",Kiểm thử / QA / review,True,0.7296351540251118,,,,Cần thêm dữ liệu
16124,Data Warehousing Specialists,"Map data between source systems, data warehouses, and data marts.",Kiến trúc / quản trị,False,0.8377011390854658,,,,Cần thêm dữ liệu
16126,Data Warehousing Specialists,"Develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",Sinh code / phát triển,False,0.821707918669439,,,,Cần thêm dữ liệu
16128,Data Warehousing Specialists,Design and implement warehouse database structures.,Sinh code / phát triển,False,0.8296371450993694,,,,Cần thêm dữ liệu
16118,Data Warehousing Specialists,Provide or coordinate troubleshooting support for data warehouses.,Kiểm thử / QA / review,True,0.785073178902367,,,,Cần thêm dữ liệu
16120,Data Warehousing Specialists,"Write new programs or modify existing programs to meet customer requirements, using current programming languages and technologies.",Sinh code / phát triển,False,0.894986398623189,,,,Cần thêm dữ liệu
16123,Data Warehousing Specialists,"Perform system analysis, data analysis or programming, using a variety of computer languages and procedures.",Sinh code / phát triển,False,0.8540210962195945,,,,Cần thêm dữ liệu
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Kiểm thử / QA / review,True,0.8758798686062881,,,,Cần thêm dữ liệu
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Tài liệu / báo cáo,False,0.7245955875120587,,,,Cần thêm dữ liệu
16119,Data Warehousing Specialists,Prepare functional or technical documentation for data warehouses.,Tài liệu / báo cáo,False,0.7476101856674358,,,,Cần thêm dữ liệu
1330,Network and Computer Systems Administrators,"Maintain logs related to network functions, as well as maintenance and repair records.",Kiến trúc / quản trị,True,0.759443923040826,,,,Cần thêm dữ liệu
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Kiến trúc / quản trị,True,0.6587022980148274,,,,Cần thêm dữ liệu
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Kiến trúc / quản trị,True,0.7721726888784608,,,,Cần thêm dữ liệu
14661,Software Quality Assurance Analysts and Testers,"Perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",Kiểm thử / QA / review,True,0.9864616022523107,,,,Cần thêm dữ liệu
14664,Software Quality Assurance Analysts and Testers,Conduct historical analyses of test results.,Kiểm thử / QA / review,True,0.8221316307308799,,,,Cần thêm dữ liệu
16210,Video Game Designers,"Determine supplementary virtual features, such as currency, item catalog, menu design, and audio direction.",Kiến trúc / quản trị,False,0.6482493969002651,,,,Cần thêm dữ liệu
16205,Video Game Designers,Prepare and revise initial game sketches using two- and three-dimensional graphical design software.,Sinh code / phát triển,False,0.5541412482402628,,,,Cần thêm dữ liệu
16197,Video Game Designers,Create gameplay test plans for internal and external test groups.,Kiểm thử / QA / review,True,0.5997770999530736,,,,Cần thêm dữ liệu
14745,Web Administrators,Develop Web site performance metrics.,Sinh code / phát triển,True,0.8696034725480994,,,,Cần thêm dữ liệu
14742,Web Administrators,"Collaborate with Web developers to create and operate internal and external Web sites, or to manage projects, such as e-marketing campaigns.",Sinh code / phát triển,True,0.8841506335053966,,,,Cần thêm dữ liệu
14746,Web Administrators,Identify or address interoperability requirements.,Sinh code / phát triển,True,0.8950610042233693,,,,Cần thêm dữ liệu
14763,Web Administrators,Develop testing routines and procedures.,Kiểm thử / QA / review,True,0.9066752698263725,,,,Cần thêm dữ liệu
14736,Web Administrators,"Administer internet or intranet infrastructure, including Web, file, and mail servers.",Sinh code / phát triển,True,0.8402745190051619,,,,Cần thêm dữ liệu
21715,Geographic Information Systems Technologists and Technicians,"Produce data layers, maps, tables, or reports, using spatial analysis procedures or Geographic Information Systems (GIS) technology, equipment, or systems.",Kiến trúc / quản trị,True,0.646586109807602,,,,Cần thêm dữ liệu
21716,Geographic Information Systems Technologists and Technicians,"Design or prepare graphic representations of Geographic Information Systems (GIS) data, using GIS hardware or software applications.",Sinh code / phát triển,True,0.5190140906940531,,,,Cần thêm dữ liệu
21717,Geographic Information Systems Technologists and Technicians,Maintain or modify existing Geographic Information Systems (GIS) databases.,Sinh code / phát triển,True,0.5156486977228413,,,,Cần thêm dữ liệu
21719,Geographic Information Systems Technologists and Technicians,"Perform computer programming, data analysis, or software development for Geographic Information Systems (GIS) applications, including the maintenance of existing systems or research and development for future enhancements.",Sinh code / phát triển,True,0.6372879840148729,,,,Cần thêm dữ liệu
21720,Geographic Information Systems Technologists and Technicians,"Enter data into Geographic Information Systems (GIS) databases, using techniques such as coordinate geometry, keyboard entry of tabular data, manual digitizing of maps, scanning or automatic conversion to vectors, or conversion of other sources of digital data.",Sinh code / phát triển,True,0.5555490380103238,,,,Cần thêm dữ liệu
21721,Geographic Information Systems Technologists and Technicians,"Review existing or incoming data for currency, accuracy, usefulness, quality, or completeness of documentation.",Kiểm thử / QA / review,True,0.5145169844841361,,,,Cần thêm dữ liệu
21722,Geographic Information Systems Technologists and Technicians,"Perform geospatial data building, modeling, or analysis, using advanced spatial analysis, data manipulation, or cartography software.",Sinh code / phát triển,True,0.6439090698827912,,,,Cần thêm dữ liệu
21723,Geographic Information Systems Technologists and Technicians,Design or coordinate the development of integrated Geographic Information Systems (GIS) spatial or non-spatial databases.,Sinh code / phát triển,True,0.5978413890192398,,,,Cần thêm dữ liệu
21724,Geographic Information Systems Technologists and Technicians,Perform integrated or computerized Geographic Information Systems (GIS) analyses to address scientific problems.,Kiến trúc / quản trị,True,0.587928202721727,,,,Cần thêm dữ liệu
21725,Geographic Information Systems Technologists and Technicians,Select cartographic elements needed for effective presentation of information.,Kiến trúc / quản trị,True,0.4980438053525806,,,,Cần thêm dữ liệu
21726,Geographic Information Systems Technologists and Technicians,"Provide technical support to users or clients regarding the maintenance, development, or operation of Geographic Information Systems (GIS) databases, equipment, or applications.",Sinh code / phát triển,True,0.5749127365152705,,,,Cần thêm dữ liệu
21728,Geographic Information Systems Technologists and Technicians,Interpret aerial or ortho photographs.,Kiến trúc / quản trị,True,0.4415767245424683,,,,Cần thêm dữ liệu
21730,Geographic Information Systems Technologists and Technicians,"Document, design, code, or test Geographic Information Systems (GIS) models, internet mapping solutions, or other applications.",Kiểm thử / QA / review,True,0.6091005797129683,,,,Cần thêm dữ liệu
21731,Geographic Information Systems Technologists and Technicians,"Create, analyze, report, convert, or transfer data, using specialized applications program software.",Sinh code / phát triển,True,0.6909297447777035,,,,Cần thêm dữ liệu
21733,Geographic Information Systems Technologists and Technicians,"Design, program, or model Geographic Information Systems (GIS) applications or procedures.",Sinh code / phát triển,True,0.6231010785797271,,,,Cần thêm dữ liệu
21737,Geographic Information Systems Technologists and Technicians,"Create visual representations of geospatial data, using complex procedures such as analytical modeling, three-dimensional renderings, or plot creation.",Kiến trúc / quản trị,True,0.5899812294697325,,,,Cần thêm dữ liệu
21738,Geographic Information Systems Technologists and Technicians,Transfer or rescale information from original photographs onto maps or other photographs.,Kiến trúc / quản trị,True,0.5526748005631159,,,,Cần thêm dữ liệu
16239,Document Management Specialists,"Identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata.",Kiểm thử / QA / review,True,0.6146535282504311,,,,Cần thêm dữ liệu
16219,Document Management Specialists,Monitor regulatory activity to maintain compliance with records and document management laws.,Kiểm thử / QA / review,True,0.7832590333176912,,,,Cần thêm dữ liệu
16222,Document Management Specialists,"Retrieve electronic assets from repository for distribution to users, collecting and returning to repository, if necessary.",Tài liệu / báo cáo,False,0.8036133270764899,,,,Cần thêm dữ liệu
16230,Document Management Specialists,Consult with end users regarding problems in accessing electronic content.,Tài liệu / báo cáo,False,0.8056663538244955,,,,Cần thêm dữ liệu
16236,Document Management Specialists,Operate data capture technology to import digitized documents into document management system.,Kiến trúc / quản trị,False,0.7830244016893477,,,,Cần thêm dữ liệu
16221,Document Management Specialists,"Search electronic sources, such as databases or repositories, or manual sources for information.",Sinh code / phát triển,False,0.8081319196992589,,,,Cần thêm dữ liệu
16235,Document Management Specialists,"Analyze, interpret, or disseminate system performance data.",Kiến trúc / quản trị,False,0.7372643585102525,,,,Cần thêm dữ liệu
14677,Computer Systems Engineers/Architects,"Investigate system component suitability for specified purposes, and make recommendations regarding component use.",Kiến trúc / quản trị,True,0.980701548568747,,,,Cần thêm dữ liệu
3502,Actuaries,"Design, review, and help administer insurance, annuity and pension plans, determining financial soundness and calculating premiums.",Kiểm thử / QA / review,True,0.4475011731581417,,,,Cần thêm dữ liệu
7382,Operations Research Analysts,"Define data requirements, and gather and validate information, applying judgment and statistical tests.",Kiểm thử / QA / review,True,0.926208352885969,,,,Cần thêm dữ liệu
7380,Operations Research Analysts,"Perform validation and testing of models to ensure adequacy, and reformulate models, as necessary.",Kiểm thử / QA / review,True,0.9338338808071327,,,,Cần thêm dữ liệu
7377,Operations Research Analysts,"Formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",Kiến trúc / quản trị,False,0.9238336506637774,,,,Cần thêm dữ liệu
7385,Operations Research Analysts,"Break systems into their components, assign numerical values to each component, and examine the mathematical relationships between them.",Kiến trúc / quản trị,False,0.9148287189113091,,,,Cần thêm dữ liệu
16247,Biostatisticians,"Determine project plans, timelines, or technical objectives for statistical aspects of biological research studies.",Kiến trúc / quản trị,False,0.640846635332792,,,,Cần thêm dữ liệu
16248,Biostatisticians,Assign work to biostatistical assistants or programmers.,Sinh code / phát triển,False,0.6323322383857344,,,,Cần thêm dữ liệu
17709,Bioinformatics Technicians,"Analyze or manipulate bioinformatics data using software packages, statistical applications, or data mining techniques.",Sinh code / phát triển,False,0.7971671406091866,,,,Cần thêm dữ liệu
17715,Bioinformatics Technicians,"Extend existing software programs, web-based interactive tools, or database queries as sequence management and analysis needs evolve.",Sinh code / phát triển,False,0.8568675923204314,,,,Cần thêm dữ liệu
17716,Bioinformatics Technicians,Maintain awareness of new and emerging computational methods and technologies.,Task CS khác,False,0.9072031909901455,,,,Cần thêm dữ liệu
17721,Bioinformatics Technicians,Conduct quality analyses of data inputs and resulting analyses or predictions.,Kiểm thử / QA / review,True,0.8390854370441418,,,,Cần thêm dữ liệu
17707,Bioinformatics Technicians,"Enter or retrieve information from structural databases, protein sequence motif databases, mutation databases, genomic databases or gene expression databases.",Sinh code / phát triển,False,0.798052070459391,,,,Cần thêm dữ liệu
17712,Bioinformatics Technicians,Design or implement web-based tools for querying large-scale biological databases.,Sinh code / phát triển,False,0.844727769059069,,,,Cần thêm dữ liệu
17708,Bioinformatics Technicians,"Monitor database performance and perform any necessary maintenance, upgrades, or repairs.",Kiểm thử / QA / review,False,0.8668028618755976,,,,Cần thêm dữ liệu
17724,Bioinformatics Technicians,"Perform routine system administrative functions, such as troubleshooting, back-ups, or upgrades.",Kiểm thử / QA / review,True,0.8809831065227592,,,,Cần thêm dữ liệu
17718,Bioinformatics Technicians,Test new or updated software or tools and provide feedback to developers.,Kiểm thử / QA / review,True,0.8722430783669639,,,,Cần thêm dữ liệu
